fold,policy,success_test_seen_episodes,success_test_seen_alarm_rate,success_test_ood_episodes,success_test_ood_alarm_rate,failure_eval_ood_episodes,failure_det_rate,failure_det_at_10,failure_det_at_25,failure_det_at_50,failure_never_rate,failure_mean_time_detected_only
fold_00_holdout_alphabet_soup_bbq_sauce,current_transformer_mass,136.0,0.15441176470588236,211.0,0.2559241706161137,42.0,0.9523809523809523,0.0,0.2619047619047619,0.8571428571428571,0.04761904761904767,0.33225
fold_00_holdout_alphabet_soup_bbq_sauce,official_autoencoder_mass,136.0,0.15441176470588236,211.0,0.037914691943127965,42.0,0.2619047619047619,0.0,0.0,0.11904761904761904,0.7380952380952381,0.6045072574484339
fold_00_holdout_alphabet_soup_bbq_sauce,current_AND_official_autoencoder,136.0,0.03676470588235294,211.0,0.02843601895734597,42.0,0.2619047619047619,0.0,0.09523809523809523,0.2619047619047619,0.7380952380952381,0.31424242424242427
fold_00_holdout_alphabet_soup_bbq_sauce,current_OR_official_autoencoder,136.0,0.27205882352941174,211.0,0.26540284360189575,42.0,0.9523809523809523,0.0,0.3333333333333333,0.8571428571428571,0.04761904761904767,0.3118333333333333
