variant,episode_id,decision_index,main_risk,best_alt_risk,best_alt_index,selected_candidate_index,intervention,final_episode_success,threshold_a,threshold_c,threshold_m,main_alarm,best_alt_below_cap,risk_margin_main_minus_best
c090_primary,000066,18,0.9985346794128418,0.9984942674636841,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,4.0411949157714844e-05
c090_primary,000066,19,0.9992658495903015,0.9992369413375854,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.8908252716064453e-05
c090_primary,000066,20,0.9996964931488037,0.9996898174285889,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,6.67572021484375e-06
c090_primary,000066,21,0.9996800422668457,0.9996780157089233,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.0265579223632812e-06
c090_primary,000066,22,0.9995977282524109,0.999599039554596,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,-1.3113021850585938e-06
c090_primary,000066,23,0.9995455145835876,0.9995380640029907,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,7.450580596923828e-06
c090_primary,000066,24,0.9996185302734375,0.9996166229248047,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.9073486328125e-06
c090_primary,000066,25,0.999716579914093,0.9997119307518005,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,4.649162292480469e-06
c090_primary,000066,26,0.9996002316474915,0.999591052532196,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,9.179115295410156e-06
c090_primary,000066,27,0.9995417594909668,0.99953293800354,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,8.821487426757812e-06
c090_primary,000066,28,0.9993155002593994,0.999293327331543,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.2172927856445312e-05
c090_primary,000066,29,0.9995980858802795,0.9995917677879333,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,6.318092346191406e-06
c090_primary,000066,30,0.9996140599250793,0.9995889067649841,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.5153160095214844e-05
c090_primary,000066,31,0.9993380904197693,0.9993244409561157,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.3649463653564453e-05
c090_primary,000066,32,0.9992817044258118,0.9992719292640686,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,9.775161743164062e-06
c090_primary,000066,33,0.9994915723800659,0.9994774460792542,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.4126300811767578e-05
c090_primary,000066,34,0.9993164539337158,0.9993164539337158,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0
c090_primary,000067,0,0.5602531433105469,0.5505056977272034,8,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.009747445583343506
c090_primary,000067,1,0.8818585276603699,0.8725961446762085,4,4,True,False,0.8792325258255005,0.9,0.0,True,True,0.009262382984161377
c090_primary,000067,2,0.9591591954231262,0.9551629424095154,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.00399625301361084
c090_primary,000067,3,0.9808810949325562,0.9783873558044434,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.002493739128112793
c090_primary,000067,4,0.9825814366340637,0.9817855954170227,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0007958412170410156
c090_primary,000067,5,0.9777311682701111,0.9778979420661926,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,-0.00016677379608154297
c090_primary,000067,6,0.9909768104553223,0.9897228479385376,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.001253962516784668
c090_primary,000067,7,0.9935112595558167,0.9927634596824646,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0007477998733520508
c090_primary,000067,8,0.9760382771492004,0.9731089472770691,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0029293298721313477
c090_primary,000067,9,0.9857695698738098,0.987784743309021,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,-0.0020151734352111816
c090_primary,000067,10,0.9923239946365356,0.9907061457633972,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0016178488731384277
c090_primary,000067,11,0.9860429763793945,0.9843116402626038,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0017313361167907715
c090_primary,000067,12,0.9743400812149048,0.9713149666786194,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0030251145362854004
c090_primary,000067,13,0.9613498449325562,0.937374472618103,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.023975372314453125
c090_primary,000067,14,0.9943247437477112,0.9936513304710388,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0006734132766723633
c090_primary,000067,15,0.9989625215530396,0.9989094734191895,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.3048133850097656e-05
c090_primary,000067,16,0.9994599223136902,0.9994494318962097,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.049041748046875e-05
c090_primary,000067,17,0.9995995163917542,0.9996034502983093,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,-3.933906555175781e-06
c090_primary,000067,18,0.9996387958526611,0.999627947807312,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.0848045349121094e-05
c090_primary,000067,19,0.9995296001434326,0.9995050430297852,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.4557113647460938e-05
c090_primary,000067,20,0.9995993971824646,0.9995861649513245,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.3232231140136719e-05
c090_primary,000067,21,0.9995827078819275,0.9995743632316589,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,8.344650268554688e-06
c090_primary,000067,22,0.9996172189712524,0.9995612502098083,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.59687614440918e-05
c090_primary,000067,23,0.9995286464691162,0.9995129108428955,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.5735626220703125e-05
c090_primary,000067,24,0.9994751811027527,0.9994624257087708,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.2755393981933594e-05
c090_primary,000067,25,0.9996073842048645,0.9995879530906677,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.9431114196777344e-05
c090_primary,000067,26,0.9993263483047485,0.9993079900741577,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.8358230590820312e-05
c090_primary,000067,27,0.9995816349983215,0.9995519518852234,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.968311309814453e-05
c090_primary,000067,28,0.9994949102401733,0.9994868040084839,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,8.106231689453125e-06
c090_primary,000067,29,0.9995576739311218,0.9995317459106445,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.5928020477294922e-05
c090_primary,000067,30,0.9995790123939514,0.9995538592338562,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.5153160095214844e-05
c090_primary,000067,31,0.9994939565658569,0.999467670917511,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.6285648345947266e-05
c090_primary,000067,32,0.9994962215423584,0.999470055103302,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.6166439056396484e-05
c090_primary,000067,33,0.9994778037071228,0.9994562268257141,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.1576881408691406e-05
c090_primary,000067,34,0.9995859265327454,0.9995682835578918,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.7642974853515625e-05
c090_primary,000068,0,0.3169756829738617,0.3150976896286011,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.0018779933452606201
c090_primary,000068,1,0.5852257013320923,0.5719876289367676,7,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.013238072395324707
c090_primary,000068,2,0.6967149972915649,0.6997269988059998,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,-0.0030120015144348145
c090_primary,000068,3,0.7940854430198669,0.7851374745368958,5,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.008947968482971191
c090_primary,000068,4,0.8537534475326538,0.8408938050270081,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.012859642505645752
c090_primary,000068,5,0.7728235125541687,0.7679422497749329,7,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.00488126277923584
c090_primary,000068,6,0.8366633653640747,0.8343934416770935,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.002269923686981201
c090_primary,000068,7,0.83794766664505,0.8184657692909241,8,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.019481897354125977
c090_primary,000068,8,0.8442879915237427,0.8252882957458496,7,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.018999695777893066
c090_primary,000068,9,0.8647705316543579,0.8446600437164307,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.020110487937927246
c090_primary,000068,10,0.977760910987854,0.976496160030365,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0012647509574890137
c090_primary,000068,11,0.9914355874061584,0.9902527332305908,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.001182854175567627
c090_primary,000068,12,0.9872376918792725,0.9874996542930603,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,-0.0002619624137878418
c090_primary,000068,13,0.9779146909713745,0.9750987887382507,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0028159022331237793
c090_primary,000068,14,0.9956574440002441,0.9951152801513672,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0005421638488769531
c090_primary,000068,15,0.9983275532722473,0.9982419013977051,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,8.565187454223633e-05
c090_primary,000068,16,0.9992456436157227,0.9992386102676392,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,7.033348083496094e-06
c090_primary,000068,17,0.9994138479232788,0.9994009733200073,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.2874603271484375e-05
c090_primary,000068,18,0.9994673132896423,0.9994422793388367,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.5033950805664062e-05
c090_primary,000068,19,0.9994346499443054,0.9994342923164368,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,3.5762786865234375e-07
c090_primary,000068,20,0.9994757771492004,0.9994650483131409,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.0728836059570312e-05
c090_primary,000068,21,0.9996111989021301,0.999588668346405,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.2530555725097656e-05
c090_primary,000068,22,0.9995301961898804,0.9995212554931641,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,8.940696716308594e-06
c090_primary,000068,23,0.9995306730270386,0.9995216131210327,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,9.059906005859375e-06
c090_primary,000068,24,0.9995577931404114,0.9995406866073608,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.710653305053711e-05
c090_primary,000068,25,0.9992468357086182,0.9992185831069946,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.8252601623535156e-05
c090_primary,000068,26,0.9992805123329163,0.9992539286613464,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.658367156982422e-05
c090_primary,000068,27,0.999447762966156,0.9994305968284607,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.71661376953125e-05
c090_primary,000068,28,0.9992315769195557,0.9992061257362366,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.5451183319091797e-05
c090_primary,000068,29,0.9992647767066956,0.9992504715919495,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.430511474609375e-05
c090_primary,000068,30,0.9992976188659668,0.9992920160293579,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.602836608886719e-06
c090_primary,000068,31,0.9992132186889648,0.9992392063140869,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,-2.5987625122070312e-05
c090_primary,000068,32,0.999204695224762,0.9991840720176697,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.0623207092285156e-05
c090_primary,000068,33,0.9992478489875793,0.9992380142211914,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,9.834766387939453e-06
c090_primary,000068,34,0.9992862343788147,0.9992340803146362,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.21540641784668e-05
c090_primary,000069,0,0.3074832856655121,0.3012101352214813,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.006273150444030762
c090_primary,000069,1,0.48099419474601746,0.4767391085624695,6,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.004255086183547974
c090_primary,000069,2,0.7920587062835693,0.7916069030761719,5,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.00045180320739746094
c090_primary,000069,3,0.7775869369506836,0.7619213461875916,3,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.01566559076309204
c090_primary,000069,4,0.44941896200180054,0.4397016167640686,1,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.009717345237731934
c090_primary,000069,5,0.6946181058883667,0.6724432110786438,5,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.0221748948097229
c090_primary,000069,6,0.8135637044906616,0.8219754695892334,8,0,False,False,0.8792325258255005,0.9,0.0,False,True,-0.008411765098571777
c090_primary,000069,7,0.902685821056366,0.8964363932609558,5,5,True,False,0.8792325258255005,0.9,0.0,True,True,0.006249427795410156
c090_primary,000069,8,0.8084169626235962,0.7974817156791687,1,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.01093524694442749
c090_primary,000069,9,0.8276342153549194,0.8251882791519165,2,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.0024459362030029297
c090_primary,000069,10,0.9543416500091553,0.9507100582122803,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.003631591796875
c090_primary,000069,11,0.9894785284996033,0.9888370037078857,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0006415247917175293
c090_primary,000069,12,0.9906740784645081,0.9903978109359741,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.00027626752853393555
c090_primary,000069,13,0.983196496963501,0.9821960926055908,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0010004043579101562
c090_primary,000069,14,0.9769949913024902,0.9750437140464783,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0019512772560119629
c090_primary,000069,15,0.9926767349243164,0.9922562837600708,8,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.00042045116424560547
c090_primary,000069,16,0.9985179305076599,0.9984887838363647,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.9146671295166016e-05
c090_primary,000069,17,0.9988853335380554,0.9988378882408142,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,4.744529724121094e-05
c090_primary,000069,18,0.9985509514808655,0.9985839128494263,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,-3.2961368560791016e-05
c090_primary,000069,19,0.9988411068916321,0.9988295435905457,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.1563301086425781e-05
c090_primary,000069,20,0.9989014863967896,0.9988162517547607,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,8.52346420288086e-05
c090_primary,000069,21,0.9993048906326294,0.9992945194244385,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.0371208190917969e-05
c090_primary,000069,22,0.9994530081748962,0.9994378685951233,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.5139579772949219e-05
c090_primary,000069,23,0.9995635151863098,0.9995490908622742,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.4424324035644531e-05
c090_primary,000069,24,0.9990509152412415,0.9990229606628418,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.7954578399658203e-05
c090_primary,000069,25,0.9991012811660767,0.9990904331207275,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.0848045349121094e-05
c090_primary,000069,26,0.9991323351860046,0.9991424083709717,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,-1.0073184967041016e-05
c090_primary,000069,27,0.9984496831893921,0.9984592199325562,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,-9.5367431640625e-06
c090_primary,000069,28,0.9986566305160522,0.998672604560852,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,-1.5974044799804688e-05
c090_primary,000069,29,0.999108612537384,0.9990406632423401,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,6.794929504394531e-05
c090_primary,000069,30,0.9980863332748413,0.9980744123458862,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.1920928955078125e-05
c090_primary,000069,31,0.9988666772842407,0.9988246560096741,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,4.202127456665039e-05
c090_primary,000069,32,0.9980301260948181,0.9979573488235474,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,7.277727127075195e-05
c090_primary,000069,33,0.9970990419387817,0.9970318078994751,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,6.723403930664062e-05
c090_primary,000069,34,0.9982895255088806,0.9981860518455505,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.00010347366333007812
c090_primary,000070,0,0.3043675720691681,0.3009707033634186,3,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0033968687057495117
c090_primary,000070,1,0.4839901328086853,0.4781458079814911,3,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.005844324827194214
c090_primary,000070,2,0.5188004970550537,0.523149847984314,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,-0.004349350929260254
c090_primary,000070,3,0.5476518273353577,0.5293698310852051,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.018281996250152588
c090_primary,000070,4,0.4933116137981415,0.4780173599720001,1,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.015294253826141357
c090_primary,000070,5,0.4082835912704468,0.394775927066803,1,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.013507664203643799
c090_primary,000070,6,0.24200470745563507,0.2307916283607483,3,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.01121307909488678
c090_primary,000070,7,0.18739137053489685,0.18710067868232727,7,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0002906918525695801
c090_primary,000070,8,0.19816042482852936,0.19619128108024597,7,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0019691437482833862
c090_primary,000070,9,0.09565923362970352,0.09406424313783646,3,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0015949904918670654
c090_primary,000070,10,0.068741075694561,0.06853852421045303,7,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0002025514841079712
c090_primary,000070,11,0.0528104305267334,0.052724260836839676,8,0,False,True,0.8792325258255005,0.9,0.0,False,True,8.616968989372253e-05
c090_primary,000070,12,0.06675471365451813,0.06506537646055222,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0016893371939659119
c090_primary,000070,13,0.060326218605041504,0.05759645253419876,5,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.002729766070842743
c090_primary,000070,14,0.035823360085487366,0.03647366166114807,3,0,False,True,0.8792325258255005,0.9,0.0,False,True,-0.0006503015756607056
c090_primary,000070,15,0.06513545662164688,0.05971243977546692,5,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.005423016846179962
c090_primary,000070,16,0.05844832956790924,0.057347167283296585,1,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0011011622846126556
c090_primary,000070,17,0.14838972687721252,0.14175361394882202,1,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.006636112928390503
c090_primary,000071,0,0.6108879446983337,0.5848645567893982,3,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.026023387908935547
c090_primary,000071,1,0.8125453591346741,0.8048065304756165,3,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.007738828659057617
c090_primary,000071,2,0.8768987655639648,0.8679688572883606,2,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.008929908275604248
c090_primary,000071,3,0.7312042117118835,0.7253798842430115,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.00582432746887207
c090_primary,000071,4,0.6180933117866516,0.6043455600738525,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.013747751712799072
c090_primary,000071,5,0.7439103126525879,0.7321446537971497,8,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.011765658855438232
c090_primary,000071,6,0.7381854057312012,0.7294091582298279,5,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.008776247501373291
c090_primary,000071,7,0.8024283051490784,0.791290819644928,1,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.01113748550415039
c090_primary,000071,8,0.8885851502418518,0.8768509030342102,1,1,True,False,0.8792325258255005,0.9,0.0,True,True,0.011734247207641602
c090_primary,000071,9,0.8819906711578369,0.8718377351760864,6,6,True,False,0.8792325258255005,0.9,0.0,True,True,0.010152935981750488
c090_primary,000071,10,0.8550992012023926,0.8553842306137085,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,-0.00028502941131591797
c090_primary,000071,11,0.8721504211425781,0.8699341416358948,5,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.0022162795066833496
c090_primary,000071,12,0.8446175456047058,0.839206874370575,1,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.005410671234130859
c090_primary,000071,13,0.9004718065261841,0.8924705386161804,6,6,True,False,0.8792325258255005,0.9,0.0,True,True,0.008001267910003662
c090_primary,000071,14,0.8728841543197632,0.868646502494812,8,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.004237651824951172
c090_primary,000071,15,0.8673844933509827,0.8630989193916321,5,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.004285573959350586
c090_primary,000071,16,0.8546267747879028,0.8475653529167175,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.007061421871185303
c090_primary,000071,17,0.2506425976753235,0.2438683807849884,1,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.006774216890335083
c090_primary,000071,18,0.0896567776799202,0.0892733708024025,3,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.0003834068775177002
c090_primary,000071,19,0.9839948415756226,0.9748971462249756,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.009097695350646973
c090_primary,000071,20,0.9999802112579346,0.9999275207519531,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.269050598144531e-05
c090_primary,000071,21,0.9999881982803345,0.9995399713516235,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0004482269287109375
c090_primary,000071,22,0.9999933242797852,0.9999790191650391,3,0,False,False,0.8792325258255005,0.9,0.0,True,False,1.430511474609375e-05
c090_primary,000071,23,0.9999898672103882,0.9999628067016602,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.7060508728027344e-05
c090_primary,000071,24,0.9999818801879883,0.9999796152114868,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.2649765014648438e-06
c090_primary,000071,25,0.9999628067016602,0.999957799911499,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.0067901611328125e-06
c090_primary,000071,26,0.9999436140060425,0.9999363422393799,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,7.271766662597656e-06
c090_primary,000071,27,0.9999547004699707,0.99994957447052,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.125999450683594e-06
c090_primary,000071,28,0.9999488592147827,0.999945878982544,5,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.9802322387695312e-06
c090_primary,000071,29,0.9999431371688843,0.9999449253082275,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,-1.7881393432617188e-06
c090_primary,000071,30,0.9999628067016602,0.9999567270278931,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,6.079673767089844e-06
c090_primary,000071,31,0.9999395608901978,0.9999388456344604,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,7.152557373046875e-07
c090_primary,000071,32,0.9999370574951172,0.9999297857284546,4,0,False,False,0.8792325258255005,0.9,0.0,True,False,7.271766662597656e-06
c090_primary,000071,33,0.9999425411224365,0.9999369382858276,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,5.602836608886719e-06
c090_primary,000071,34,0.9999301433563232,0.999927282333374,2,0,False,False,0.8792325258255005,0.9,0.0,True,False,2.86102294921875e-06
c090_primary,000072,0,0.2998944818973541,0.29736408591270447,5,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.002530395984649658
c090_primary,000072,1,0.33668944239616394,0.3353487253189087,2,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.001340717077255249
c090_primary,000072,2,0.22957399487495422,0.22120395302772522,1,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.008370041847229004
c090_primary,000072,3,0.13752084970474243,0.13793489336967468,4,0,False,True,0.8792325258255005,0.9,0.0,False,True,-0.000414043664932251
c090_primary,000072,4,0.0522909052670002,0.051276665180921555,2,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0010142400860786438
c090_primary,000072,5,0.020433053374290466,0.019807787612080574,5,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0006252657622098923
c090_primary,000072,6,0.022333888337016106,0.021362869068980217,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0009710192680358887
c090_primary,000072,7,0.023891359567642212,0.02290869690477848,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0009826626628637314
c090_primary,000072,8,0.017469080165028572,0.01678338088095188,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0006856992840766907
c090_primary,000072,9,0.014287352561950684,0.013562953099608421,7,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0007243994623422623
c090_primary,000072,10,0.009303620085120201,0.009205777198076248,5,0,False,True,0.8792325258255005,0.9,0.0,False,True,9.784288704395294e-05
c090_primary,000072,11,0.007930059917271137,0.007604081183671951,4,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.00032597873359918594
c090_primary,000072,12,0.010590091347694397,0.010440326295793056,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.00014976505190134048
c090_primary,000072,13,0.007458052132278681,0.0072816344909369946,2,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.00017641764134168625
c090_primary,000072,14,0.005560894031077623,0.00549827516078949,2,0,False,True,0.8792325258255005,0.9,0.0,False,True,6.261887028813362e-05
c090_primary,000072,15,0.008812296204268932,0.008712956681847572,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,9.933952242136002e-05
c090_primary,000072,16,0.010548358783125877,0.010218550451099873,6,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0003298083320260048
c090_primary,000072,17,0.009968348778784275,0.009728365577757359,2,0,False,True,0.8792325258255005,0.9,0.0,False,True,0.0002399832010269165
c090_primary,000072,18,0.011576216667890549,0.011549192480742931,5,0,False,True,0.8792325258255005,0.9,0.0,False,True,2.702418714761734e-05
c090_primary,000073,0,0.3158867061138153,0.30215346813201904,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.013733237981796265
c090_primary,000073,1,0.39718300104141235,0.3951556384563446,4,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.002027362585067749
c090_primary,000073,2,0.43895402550697327,0.4234207272529602,1,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.015533298254013062
c090_primary,000073,3,0.7654466032981873,0.762350857257843,2,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.0030957460403442383
c090_primary,000073,4,0.6230016946792603,0.6181365251541138,2,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.004865169525146484
c090_primary,000073,5,0.8354032039642334,0.8288580775260925,5,0,False,False,0.8792325258255005,0.9,0.0,False,True,0.006545126438140869
c090_primary,000073,6,0.9197840690612793,0.9090316891670227,1,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.010752379894256592
c090_primary,000073,7,0.9653258323669434,0.9629984498023987,6,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.0023273825645446777
c090_primary,000073,8,0.9708039164543152,0.9683154821395874,7,0,False,False,0.8792325258255005,0.9,0.0,True,False,0.002488434314727783
