campaign,job,policy,model,best_epoch,epochs_run,uses_object_positions_before,uses_reward,uses_success,uses_task_metadata,uses_ood_rows_for_train,seen_success_fa,ood_success_fa,seen_fail_det,seen_fail_det25,seen_fail_mean_time,ood_fail_det,ood_fail_det10,ood_fail_det25,ood_fail_det50,ood_fail_mean_time,ood_fail_never,balanced_score
target_object_fold01,clean_044_lstm_k16_with_current_proprio,score_q95_K3,seq_lstm,1,21,False,False,False,False,False,0.18181818181818182,0.39622641509433965,1.0,0.4782608695652174,0.3269565217391305,1.0,0.425,0.55,0.825,0.2583333333333333,0.0,1.4147512864493998
target_object_fold01,clean_044_lstm_k16_with_current_proprio,score_q99_K3,seq_lstm,1,21,False,False,False,False,False,0.022727272727272728,0.0,0.6086956521739131,0.08695652173913043,0.40928571428571425,0.225,0.0,0.0,0.025,0.6644444444444444,0.775,-0.5613636363636364
target_object_fold01,clean_044_lstm_k16_with_current_proprio,score_q95_K5,seq_lstm,1,21,False,False,False,False,False,0.14393939393939395,0.24528301886792453,1.0,0.43478260869565216,0.34420289855072467,0.975,0.225,0.35,0.75,0.335042735042735,0.025000000000000022,1.210105774728416
target_object_fold01,clean_044_lstm_k16_with_current_proprio,or_q95_K3,seq_lstm,1,21,False,False,False,False,False,0.4015151515151515,0.7216981132075472,1.0,0.6086956521739131,0.2655072463768116,1.0,0.425,0.775,1.0,0.18116666666666664,0.0,1.2666952544311034
target_object_fold01,clean_044_lstm_k16_with_current_proprio,or_q99_K3,seq_lstm,1,21,False,False,False,False,False,0.08333333333333333,0.15566037735849056,0.8260869565217391,0.30434782608695654,0.3912280701754386,0.9,0.0,0.1,0.45,0.5128703703703704,0.09999999999999998,0.7248427672955977
target_object_fold01,clean_044_lstm_k16_with_current_proprio,and_q95_K3,seq_lstm,1,21,False,False,False,False,False,0.07575757575757576,0.10849056603773585,0.782608695652174,0.21739130434782608,0.3988888888888889,0.925,0.0,0.075,0.5,0.48945945945945946,0.07499999999999996,0.7993853630646084
target_object_fold01,clean_044_lstm_k8_with_current_proprio,score_q95_K3,seq_lstm,2,22,False,False,False,False,False,0.19696969696969696,0.5,1.0,0.4782608695652174,0.3092753623188406,1.0,0.2,0.5,0.95,0.25533333333333336,0.0,1.1515151515151516
target_object_fold01,clean_044_lstm_k8_with_current_proprio,score_q99_K3,seq_lstm,2,22,False,False,False,False,False,0.05303030303030303,0.009433962264150943,0.782608695652174,0.13043478260869565,0.39148148148148143,0.575,0.0,0.0,0.225,0.6108695652173912,0.42500000000000004,0.10933390508862195
target_object_fold01,clean_044_lstm_k8_with_current_proprio,score_q95_K5,seq_lstm,2,22,False,False,False,False,False,0.17424242424242425,0.3867924528301887,1.0,0.391304347826087,0.3318840579710145,1.0,0.125,0.325,0.875,0.3218333333333333,0.0,0.9826901086335047
target_object_fold01,clean_044_lstm_k8_with_current_proprio,or_q95_K3,seq_lstm,2,22,False,False,False,False,False,0.3939393939393939,0.7594339622641509,1.0,0.5652173913043478,0.2765217391304348,1.0,0.2,0.65,1.0,0.21816666666666668,0.0,0.9638793596340764
target_object_fold01,clean_044_lstm_k8_with_current_proprio,or_q99_K3,seq_lstm,2,22,False,False,False,False,False,0.11363636363636363,0.1650943396226415,0.8695652173913043,0.30434782608695654,0.3416666666666667,0.95,0.0,0.1,0.575,0.49526315789473674,0.050000000000000044,0.7955403087478559
target_object_fold01,clean_044_lstm_k8_with_current_proprio,and_q95_K3,seq_lstm,2,22,False,False,False,False,False,0.09848484848484848,0.27358490566037735,0.8260869565217391,0.21739130434782608,0.42175438596491227,1.0,0.0,0.15,0.65,0.4455833333333333,0.0,0.8403802172670098
target_object_fold02,clean_041_tcn_k16_no_current_proprio,score_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.24242424242424243,0.7657657657657657,1.0,0.5384615384615384,0.26166666666666666,1.0,0.0,1.0,1.0,0.14744444444444446,0.0,1.7301392301392302
target_object_fold02,clean_041_tcn_k16_no_current_proprio,score_q99_K3,seq_tcn,6,26,False,False,False,False,False,0.045454545454545456,0.4189189189189189,0.9230769230769231,0.2692307692307692,0.3923611111111111,1.0,0.0,0.9,0.9333333333333333,0.21011111111111108,0.0,2.1488943488943484
target_object_fold02,clean_041_tcn_k16_no_current_proprio,score_q95_K5,seq_tcn,6,26,False,False,False,False,False,0.18181818181818182,0.7297297297297297,1.0,0.5,0.2843589743589744,1.0,0.0,0.9666666666666667,1.0,0.15666666666666668,0.0,1.7478296478296482
target_object_fold02,clean_041_tcn_k16_no_current_proprio,or_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.42424242424242425,0.7837837837837838,1.0,0.6923076923076923,0.2065384615384615,1.0,0.0,1.0,1.0,0.14722222222222223,0.0,1.6122031122031122
target_object_fold02,clean_041_tcn_k16_no_current_proprio,or_q99_K3,seq_tcn,6,26,False,False,False,False,False,0.08333333333333333,0.4189189189189189,1.0,0.38461538461538464,0.358076923076923,1.0,0.0,0.9,0.9333333333333333,0.20877777777777776,0.0,2.129954954954955
target_object_fold02,clean_041_tcn_k16_no_current_proprio,and_q95_K3,seq_tcn,6,26,False,False,False,False,False,0.11363636363636363,0.11261261261261261,0.8461538461538461,0.11538461538461539,0.47227272727272723,0.7,0.0,0.43333333333333335,0.6,0.3101587301587302,0.30000000000000004,1.0409295659295659
target_object_fold02,clean_041_tcn_k8_no_current_proprio,score_q95_K3,seq_tcn,4,24,False,False,False,False,False,0.22727272727272727,0.7567567567567568,0.9615384615384616,0.6153846153846154,0.24986666666666668,1.0,0.0,1.0,1.0,0.163,0.0,1.7512285012285014
target_object_fold02,clean_041_tcn_k8_no_current_proprio,score_q99_K3,seq_tcn,4,24,False,False,False,False,False,0.06818181818181818,0.43243243243243246,0.9230769230769231,0.2692307692307692,0.3676388888888889,0.9666666666666667,0.0,0.8,0.9666666666666667,0.20873563218390806,0.033333333333333326,1.8505937755937758
target_object_fold02,clean_041_tcn_k8_no_current_proprio,score_q95_K5,seq_tcn,4,24,False,False,False,False,False,0.19696969696969696,0.6981981981981982,0.9615384615384616,0.5384615384615384,0.2764,1.0,0.0,1.0,1.0,0.17400000000000007,0.0,1.8542178542178542
target_object_fold02,clean_041_tcn_k8_no_current_proprio,or_q95_K3,seq_tcn,4,24,False,False,False,False,False,0.42424242424242425,0.7837837837837838,1.0,0.6538461538461539,0.22320512820512822,1.0,0.0,1.0,1.0,0.16266666666666665,0.0,1.6122031122031122
target_object_fold02,clean_041_tcn_k8_no_current_proprio,or_q99_K3,seq_tcn,4,24,False,False,False,False,False,0.10606060606060606,0.43243243243243246,0.9615384615384616,0.38461538461538464,0.33266666666666667,0.9666666666666667,0.0,0.8,0.9666666666666667,0.20873563218390806,0.033333333333333326,1.8316543816543818
target_object_fold02,clean_041_tcn_k8_no_current_proprio,and_q95_K3,seq_tcn,4,24,False,False,False,False,False,0.09090909090909091,0.11261261261261261,0.8076923076923077,0.19230769230769232,0.4230158730158729,0.7333333333333333,0.0,0.43333333333333335,0.6,0.32196969696969696,0.2666666666666667,1.1189598689598692
